capability_id,capability_name,gap_type,source_or_algorithm,runtime_service,endpoint_or_contract,data_state,coverage_state,origin_classification,required_action
CAP-CF000A7305E2,Subscription Status Compat,NO_UI_MAPPING,backend/app/api/compat/user_operational_compat.py::subscription_status_compat,DISCOVERY_REQUIRED,GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test|GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-CF639B6A0A99,Rebuild Ndsp Ui,NO_UI_MAPPING,rebuild_ndsp_ui.sh::rebuild_ndsp_ui,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-CFD935E857CB,Enforce Governance Runtime,NO_UI_MAPPING,apps/ndsp-governance-bridge/policies/governance_runtime.py::enforce_governance_runtime,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,SERVICE_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D054F1321201,Ndsp User Login Gateway,NO_UI_MAPPING,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/confirm-final,REAL_SNAPSHOT,API_CONNECTED,ON_MAIN,Map capability to an approved screen and visible component
CAP-D0B77E088DEE,Ndsp Admin Actions Authoritative,NO_UI_MAPPING,backend/auth_api/ndsp_admin_actions_authoritative.cjs,ndsp-admin-actions.service,GET /api/admin/users/action/health,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D0B7DDA5AAE8,User Exists,NO_UI_MAPPING,backend/ndsp_one_device_one_account.sh::userExists,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-D0B86CD5E331,Frontend Contract,UNKNOWN_DATA,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /auth/reset,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-D109F092339F,Enforce Elite Trial Capacity,NO_UI_MAPPING,apps/ndsp-governance-bridge/policies/elite_trial_capacity.py::enforce_elite_trial_capacity,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D18B4EC4F34A,Ndsp Admin Ui Proxy,NO_UI_MAPPING,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/packages,REAL_SNAPSHOT,API_CONNECTED,ON_MAIN,Map capability to an approved screen and visible component
CAP-D1FC654D0444,Ndsp Mobile Explainability V1,NO_API_CONTRACT,frontend/user-portal/assets/ndsp-mobile-explainability-v1.js::ndsp-mobile-explainability-v1,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-D23D3D3D1D06,Evaluate L4 Cot Manager,NO_UI_MAPPING,backend/ndsp_latest_16_layers_logic_functions.py::evaluate_l4_cot_manager,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D2456D13432E,Test Cot Gate,NO_UI_MAPPING,backend/layers/canonical_v1/tests/test_cot_gate.py::TestCotGate,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-D25A181573FA,Current Authority Key,NO_UI_MAPPING,backend/auth_api/ndsp_tdl_trade_horizon_addons.cjs::currentAuthorityKey,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D2D57F714E79,Auth Magic Link Verify,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py::auth_magic_link_verify,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D31F06067D69,Users Summary,NO_UI_MAPPING,backend/ndsp-portal-real-data-api/server.py::users_summary,ndsp-portal-real-data-api.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D3618014FCBF,Ndsp Admin Action Expected Key,NO_UI_MAPPING,backend/ndsp_admin_extension.cjs::ndspAdminActionExpectedKey,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-D38B6F09E3C9,Ndsp Quality Live Nmp Wrapper,NO_UI_MAPPING,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /home/nawaf511/empire-core-new/backend/app/runtime/ndsp_quality_live_nmp_wrapper.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-quality-live-nmp-wrapper.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-D3A9233F8761,Server,NO_UI_MAPPING,backend/server.js,DISCOVERY_REQUIRED,POST /admin/plans/:id/features,REAL_SNAPSHOT,API_CONNECTED,LOCAL_MODIFIED,Map capability to an approved screen and visible component
CAP-D3D4A2872945,Staging Schema.Canonical,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_10_20260730_100548/work/staging-schema.canonical.sql::staging-schema.canonical,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-D43D6723864E,Server,PARTIAL_TRACEABILITY,backend/password_reset_gateway/server.js,DISCOVERY_REQUIRED,GET /health,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-D4DECB91A97E,Prod Schema.Canonical,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_13_20260730_103616/work/prod-schema.canonical.sql::prod-schema.canonical,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-D4F3E38BE0BD,Fix Duplicate Header,NO_UI_MAPPING,fix_duplicate_header.sh::fix_duplicate_header,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-D559FE326861,User Operational Compat,NO_UI_MAPPING,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/user/alert-preferences,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D5632D1F098F,Publish Nmp Lab To Admin,NO_UI_MAPPING,research/nmp-lab/scripts/publish_nmp_lab_to_admin.sh::publish_nmp_lab_to_admin,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D5A0F0F752A2,Rebuild Ndsp Density Nav,NO_UI_MAPPING,rebuild_ndsp_density_nav.sh::rebuild_ndsp_density_nav,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-D5D7C8174439,L14 Nawaf Enhanced Golden Signal,NO_UI_MAPPING,backend/layers/canonical_v1/quality/l14_nawaf_enhanced_golden_signal.py::l14_nawaf_enhanced_golden_signal,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-D6102C7DC3C1,Frontend Contract,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /packages,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D63A10A9428E,Server,PARTIAL_TRACEABILITY,backend/password_reset_gateway/server.js,DISCOVERY_REQUIRED,POST /api/auth/reset-password,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-D63DDBD3129B,Password Reset Server.Before,PARTIAL_TRACEABILITY,backups/auth-recovery-true-source-fix-v7/20260727_195558/password-reset-server.before.js,DISCOVERY_REQUIRED,GET /health,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-D64F1CFB3F24,Framework Adapter,NO_UI_MAPPING,backend/services/completed_decision/framework-adapter.cjs,DISCOVERY_REQUIRED,GET /about,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-D6A62F1F0221,Init,NO_UI_MAPPING,backend/app/support_layers/macro/__init__.py::__init__,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D6B934D294FE,Ndsp User Login Gateway,PARTIAL_TRACEABILITY,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/login/health,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-D6F061275CCE,Optional User,NO_UI_MAPPING,backend/ndsp_admin_extension.cjs::optionalUser,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-D720DF9D097F,Test Clamps Score To 100,NO_UI_MAPPING,backend/app/support_layers/quality/test_integration_dqs.py::test_clamps_score_to_100,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D8194AB79967,Frontend Contract,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /payments/webhook,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-D89712BC5C12,Ndsp Governance 44 V26,NO_API_CONTRACT,frontend/user-portal-vite/public/assets/ndsp-governance-44-v26.js::ndsp-governance-44-v26,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-D93913F10664,Framework Adapter,NO_UI_MAPPING,backend/services/completed_decision/framework-adapter.cjs,DISCOVERY_REQUIRED,GET /version,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-D98F64969D0A,Test Contract Source And Quality Gate,NO_UI_MAPPING,backend/platform/canonical_v1/tests/test_platform_foundation.py::test_contract_source_and_quality_gate,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-DA1498962CCC,Auth Login,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py::auth_login,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-DA162A0BEF12,Index Dfye Gmre,NO_UI_MAPPING,backups/commercial-live-preview-no-nginx/20260726_061231/portal-commercial-preview.previous/assets/index-DfyeGMRe.js::index-DfyeGMRe,nginx.service,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-DA166447891B,Status From Score,NO_UI_MAPPING,backend/ndsp_latest_16_layers_logic_functions.py::_status_from_score,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-DB2A8C49A648,Server,NO_UI_MAPPING,backend/server.js,DISCOVERY_REQUIRED,PUT /admin/plans/:id/layers/:layerKey,REAL_SNAPSHOT,API_CONNECTED,LOCAL_MODIFIED,Map capability to an approved screen and visible component
CAP-DB8C527A8FD2,Fr,NO_API_CONTRACT,frontend/public-site/src/i18n/locales/fr.ts::fr,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-DB9A1015BFEC,Test Clamps Score To Zero,NO_UI_MAPPING,backend/app/support_layers/quality/test_integration_dqs.py::test_clamps_score_to_zero,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-DBCA6A34BB43,Vite.Config,UNKNOWN_DATA,frontend/user-portal-vite/vite.config.js::vite.config,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-DBE4CDD3AB94,Ndsp Nowpayments,NO_UI_MAPPING,backend/ndsp_nowpayments.cjs,DISCOVERY_REQUIRED,GET /nowpayments/health,REAL_LIVE,API_CONNECTED,ON_MAIN,Map capability to an approved screen and visible component
CAP-DBF78A41FFC8,App,NO_UI_MAPPING,apps/ndsp-layers-api/app.py,ndsp-layers-api.service,GET /api/admin/layers/health,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-DC15995EDA27,Get Market Positioning,NO_UI_MAPPING,backend/app/core/market_positioning.py::get_market_positioning,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-DD0D2ECD9B91,Ndsp Server And Project Audit Ar,NO_UI_MAPPING,scripts/audit/ndsp_server_and_project_audit_AR.sh::ndsp_server_and_project_audit_AR,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-DD2EA6FDA5D8,Ndsp Decision Governance Core,NO_UI_MAPPING,{ path=/usr/bin/node ; argv[]=/usr/bin/node /home/nawaf511/empire-core-new/backend/services/decision_governance_core/main.cjs ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-decision_governance_core.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-DD60238C8EC9,Asset 1,NO_UI_MAPPING,docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js::asset-1,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-DD82FF0FAAAC,Server,NO_UI_MAPPING,apps/ndsp-governance-bridge/server.mjs::server,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-DEC5ACE2A6FB,Main,NO_UI_MAPPING,backend/services/ctl-001-workspace-identity/main.cjs,DISCOVERY_REQUIRED,GET /identity,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-DECAE45DE878,Auth Optional,NO_UI_MAPPING,backend/auth_api/ndsp_api_compat_gateway.cjs::authOptional,ndsp-api-compat.service,GET /health|GET /api/account/trial|GET /api/packages|GET /api/markets|GET /api/alerts/status|GET /api/payments/status,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-DED14A69841F,Prod Schema,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_9_20260730_093654/work/prod-schema.sql::prod-schema,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-DF22A58AF250,Authorize,NO_UI_MAPPING,backend/ndsp_admin_actions_gateway.cjs::authorize,ndsp-admin-actions.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-DF40660C63CA,L13 Nawaf Golden Signal,NO_UI_MAPPING,backend/layers/canonical_v1/quality/l13_nawaf_golden_signal.py::l13_nawaf_golden_signal,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-DF4BD8358160,Ndsp Gateway Readiness,NO_UI_MAPPING,backend/tools/ndsp/ndsp_gateway_readiness.sh::ndsp_gateway_readiness,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-DF54F83FC9EB,Authorize,NO_UI_MAPPING,backend/ndsp_admin_actions_authoritative.cjs::authorize,ndsp-admin-actions.service,GET /api/admin/users/action/health,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-DFC35A6AB4ED,Prod Schema,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_10_20260730_100548/work/prod-schema.sql::prod-schema,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-E01E3F460977,Ndsp User Login Gateway,PARTIAL_TRACEABILITY,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/login/health,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-E04C52CDA3F4,Command Page,UNKNOWN_DATA,frontend/user-portal-vite/src/pages/CommandPage.jsx::CommandPage,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-E07F7BC7E52F,Ndsp User Login Gateway,NO_UI_MAPPING,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/internal/evidence,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-E0A94B5D377B,Decision Card V37,UNKNOWN_DATA,frontend/user-portal-vite/src/components/CompletedDecisionsPanelV37.jsx::DecisionCardV37,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-E155D68AF354,Ndsp Login To Portal V90,NO_UI_MAPPING,backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/ndsp-login-to-portal-v90.js::ndsp-login-to-portal-v90,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
